entity_urn,ownership_status,headcount,twitter_follower_count,linkedin_follower_count,funding_total,funding_stage,gpt_sector,domain,name,city,country,years_since_founding,investors,highlights,is_target,similarity_score
urn:harmonic:company:6678386,PRIVATE,26,568.0,1378,11.6,SEED,Data,oneai.com,One AI,San Francisco,United States,3.263013698630137,['TechAviv' 'Ariel Maislos' 'Tomer Weingarten'],"['Ariel Maislos', 'TechAviv', 'Tomer Weingarten', 'Tomer Wiengarten']",0,1.4214051e-05
urn:harmonic:company:719005,PRIVATE,82,9505.0,21254,43.876808,SERIES_A,Horizontal Software,protopie.io,ProtoPie,Seoul,South Korea,10.087671232876712,"['LINE Plus Corp' 'Hb Investment' 'Evergreen Investment Partners' 'POSCO'
 'BSK Investment' 'floppygames' '원익투자파트너스(주)'
 'Mirae Asset Global Investments' 'Shinhan Capital Co., Ltd.'
 'Vela Partners' 'LB Investment' 'Intops Investment' 'Kolon Investment'
 'Korea Investment Partners']","['BSK Investment', 'Evergreen Investment Partners', 'Hb Investment', 'Intops Investment', 'Kolon Investment', 'Korea Investment Partners', 'LB Investment', 'LINE Plus Corp', 'Mirae Asset Global Investments', 'POSCO', 'Shinhan Capital Co.', 'Vela Partners', 'floppygames', '원익투자파트너스(주)']",0,1.42127365e-05
urn:harmonic:company:1813387,PRIVATE,66,1988.0,2632,8.5,SEED,Infrastructure,gadget.dev,Gadget,Ottawa,Canada,4.30958904109589,"['Sequoia Capital' 'Bessemer Venture Partners' ""Greg Brockman's Home Page""
 'Koen Köppen' 'Solmaz Shahalizadeh' 'Greg Brockman']","['Bessemer Venture Partners', 'Greg Brockman', ""Greg Brockman's Home Page"", 'Koen Köppen', 'Sequoia Capital', 'Solmaz Shahalizadeh']",0,1.4212654e-05
urn:harmonic:company:1730421,PRIVATE,42,595.0,4562,9.208647,SEED,Horizontal Software,aflorithmic.ai,Aflorithmic,London,United Kingdom,5.928767123287671,['Quadri Ventures' 'UNITH' 'Fred Destin' 'Alexis Van De Wyer'],"['Alexis Van De Wyer', 'Fred Destin', 'Quadri Ventures', 'UNITH']",0,1.4208142e-05
urn:harmonic:company:38965860,PRIVATE,15,,1182,9.0,SEED,,hypermode.com,Hypermode,San Francisco,United States,2.0164383561643837,['Firestreak Ventures'],['Firestreak Ventures'],0,1.4207871e-05
urn:harmonic:company:6060817,PRIVATE,11,,512,2.79,PRE_SEED,,farmblox.ag,Farmblox,Worcester,United States,3.0164383561643837,"['Slow Ventures' 'Service Provider Capital' 'Hyperplane' 'MHS Capital'
 'Wire Group']","['Hyperplane', 'MHS Capital', 'Service Provider Capital', 'Slow Ventures', 'Wire Group']",0,1.4207383e-05
urn:harmonic:company:18277890,PRIVATE,12,73.0,1201,1.255,SEED,,exirio.com,Exirio,Dover,United States,2.6027397260273974,['Loyal VC'],['Loyal VC'],0,1.4203591e-05
urn:harmonic:company:3236161,PRIVATE,62,2900.0,7390,0.4218499999999999,,Cybersecurity,ninjio.com,NINJIO Cybersecurity Awareness Training,Westlake Village,United States,10.016438356164384,[],,0,1.4200475e-05
urn:harmonic:company:4414728,PRIVATE,46,5.0,6148,19.341311,SEED,Ecommerce,itsrever.com,REVER (YC S22),London,United Kingdom,3.0164383561643837,"['Scaleup Spain Network' 'Global Founders Capital' 'Silence'
 'Acacia Venture Capital Partners' 'Y Combinator' 'Galdana Ventures'
 'Barlon Capital' 'LANAI Partners' 'Mundi Ventures' 'Sequoia Capital'
 'Oscar Pierre']","['Acacia Venture Capital Partners', 'Barlon Capital', 'Galdana Ventures', 'Global Founders Capital', 'LANAI Partners', 'Mundi Ventures', 'Oscar Pierre', 'Sequoia Capital', 'Silence', 'Y Combinator', 'YCombinator']",0,1.4197062e-05
urn:harmonic:company:3613339,PRIVATE,10,60.0,942,0.01,,,tourus.io,Tourus,New York,United States,3.463013698630137,['Google for Startups'],,0,1.4193529e-05
urn:harmonic:company:4298162,IPO_REGISTRATION,1164,12127.0,111332,750.0,SERIES_F,,catonetworks.com,Cato Networks,Tel Aviv-Yafo,Israel,9.931506849315069,"['Singtel Innov8' 'Greylock' 'Coatue' 'Sixty Degree Capital' 'Swisscom'
 'Lightspeed Venture Partners' 'Aspect Ventures' 'Acrew Capital'
 'SoftBank Investment Advisers' 'Adams Street Partners'
 'U.S. Venture Partners' 'Shlomo Kramer' 'Gur Shatz']","['Acrew Capital', 'Adams Street Partners', 'Aspect Ventures', 'Coatue', 'Greylock', 'Gur Shatz', 'Lightspeed Venture Partners', 'Shlomo Kramer', 'Singtel Innov8', 'Sixty Degree Capital', 'SoftBank Investment Advisers', 'Swisscom', 'U.S. Venture Partners']",0,1.4193394e-05
urn:harmonic:company:5215519,PRIVATE,19,177.0,1943,6.76,SEED,,redactable.com,Redactable®,New York,United States,6.186301369863013,"['Wocstar | B Corp Certified' 'Revelry' 'Blockchain Founders Fund'
 'Blue Falcon Capital' 'Chisos Capital' 'AngelList'
 'Stony Lonesome Group LLC' 'RevTech Labs Foundation'
 'Everywhere Ventures' 'Gradient' 'Fintech VC' 'Hustle Fund'
 'All American Facility Maintenance']","['All American Facility Maintenance', 'AngelList', 'Blockchain Founders Fund', 'Blue Falcon Capital', 'Chisos Capital', 'Everywhere Ventures', 'Fintech VC', 'Gradient', 'Hustle Fund', 'RevTech Labs Foundation', 'Revelry', 'Stony Lonesome Group LLC', 'Wocstar | B Corp Certified']",0,1.41907285e-05
urn:harmonic:company:4138631,PRIVATE,8,32.0,940,0.05,PRE_SEED,Healthcare Software,budgie-health.com,Budgie Health,New York,United States,4.016438356164383,['UnitedHealthcare Accelerator'],['UnitedHealthcare Accelerator'],0,1.4186722e-05
urn:harmonic:company:13058285,PRIVATE,22,,2744,15.0,SERIES_A,Healthcare Software,evidium.com,Evidium,San Francisco,United States,4.016438356164383,['WGG Partners' 'World Within'],"['WGG Partners', 'World Within']",0,1.4186019e-05
urn:harmonic:company:699413,PRIVATE,185,147.0,4195,60.0,SERIES_A,,partnertx.com,Partner Therapeutics,Lexington,United States,8.016438356164384,"['Perceptive Advisors' 'APOLLO CORPORATION LIMITED' 'MidCap Financial'
 'Adams Street Partners']","['APOLLO CORPORATION LIMITED', 'Adams St. Partners', 'Adams Street Partners', 'MidCap Financial', 'Perceptive Advisors']",0,1.4184381e-05
urn:harmonic:company:1423163,PRIVATE,78,2542.0,5703,4.775042,SEED,Robotics,luxonis.com,Luxonis,Boulder,United States,5.772602739726027,[],,0,1.4184031e-05
urn:harmonic:company:1967014,PRIVATE,120,7218.0,9296,0.0,VENTURE_UNKNOWN,Infrastructure,patchmypc.com,Patch My PC,Castle Rock,United States,14.01095890410959,[],,0,1.4176821e-05
urn:harmonic:company:649483,PRIVATE,64,412.0,6433,19.007895,SERIES_A,Vertical Software,jiminny.com,Jiminny,London,United Kingdom,8.26849315068493,['Kennet Partners'],['Kennet Partners'],0,1.4176296e-05
urn:harmonic:company:10928564,PRIVATE,11,1300.0,1119,7.0,SEED,Web3,ironblocks.com,Ironblocks,Tel Aviv-Yafo,Israel,2.547945205479452,"['Samsung Next' 'Disruptive AI Venture Capital' 'Fos' 'ParaFi Capital'
 'Collider' 'Quantstamp, Inc.' 'Nimrod Lehavi' 'Lluís Pedragosa'
 'Balaji S.' 'Calvin Liu']","['Balaji S.', 'Calvin Liu', 'Collider', 'Disruptive AI', 'Disruptive AI Venture Capital', 'Fos', 'Lluís Pedragosa', 'Nimrod Lehavi', 'ParaFi Capital', 'Quantstamp', 'Samsung Next']",0,1.4176228e-05
urn:harmonic:company:642977,PRIVATE,114,1610.0,12565,22.6,SERIES_B,Infrastructure,spacelift.io,Spacelift,Redwood City,United States,6.019178082191781,"['Hoxton Ventures' 'Insight Partners' 'Inovo.vc' 'Blossom Capital'
 'Ilkka Paananen' 'Michael Stoppelman']","['Blossom Capital', 'Hoxton Ventures', 'Ilkka Paananen', 'Inovo Venture Partners', 'Insight Partners', 'Michael Stoppelman']",0,1.41740775e-05
urn:harmonic:company:41180416,PRIVATE,21,1529.0,3117,8.2,SEED,,mogul.club,mogul,Washington,United States,3.010958904109589,"['Ava Labs' 'Draper Associates' 'Goldman Sachs' 'InterVest Co., LTD'
 'Draper Dragon' 'Blizzard Fund' 'Draper B1' 'AY Ventures' 'AY Ventures'
 'J.P. Morgan Wealth Management' 'Rosa Rios']","['AY Ventures', 'Ava Labs', 'Blizzard Fund', 'Draper Associates', 'Draper B1', 'Draper Dragon', 'Goldman Sachs', 'InterVest Co.', 'J.P. Morgan Wealth Management', 'Rosa Rios']",0,1.41693345e-05
urn:harmonic:company:10634003,PRIVATE,10,,820,13.574699,SERIES_A,FinTech,leaseteq.com,LeaseTeq,Freienbach,Switzerland,3.7534246575342465,"['AMYP Ventures AG' 'N & V Capital' 'SICTIC' 'Vi Partners' 'Anker Capital'
 'Monte Carlo Capital' 'Anker Capital AG']","['AMYP Ventures AG', 'Anker Capital', 'Anker Capital AG', 'Monte Carlo Capital', 'N & V Capital', 'SICTIC', 'Vi Partners']",0,1.4165281e-05
urn:harmonic:company:4538294,PRIVATE,59,84.0,3921,50.0,SERIES_A,Therapeutics,keloniatx.com,Kelonia Therapeutics,Boston,United States,8.016438356164384,['Venrock' 'Coronado Ventures Forum' 'Alta Partners' 'Horizons Ventures'],"['Alta Partners', 'Coronado Ventures Forum', 'Horizons Ventures', 'Venrock']",0,1.4161716e-05
urn:harmonic:company:3266410,,34,,2331,17.0,SERIES_A,Infrastructure,kloudfuse.com,Kloudfuse,Cupertino,United States,5.013698630136986,"['Exponent' 'Hummer Winblad Venture Partners (Aspenwood Ventures)'
 'Newlands' 'Blumberg Capital' 'HighSage Ventures']","['Blumberg Capital', 'Exponent', 'HighSage Ventures', 'Hummer Winblad Venture Partners (Aspenwood Ventures)', 'Newlands']",0,1.415676e-05
urn:harmonic:company:12472870,PRIVATE,60,,8020,24.013782,SERIES_A,Infrastructure,clazar.io,Clazar,San Francisco,United States,2.010958904109589,"['Ensemble VC' 'The General Partnership' 'Twin Ventures' 'Ridge Ventures'
 'Sequoia Capital' 'DST Global' 'Clara Liang' 'Saurabh Gupta'
 'Neha Narkhede' 'Lenny Rachitsky' 'Kyle Parrish' 'Vlad Loktev'
 'Vinod Devan']","['Clara Liang', 'DST Global', 'Ensemble VC', 'Kyle Parish', 'Kyle Parrish', 'Lenny Rachitsky', 'Neha Narkhede', 'Ridge Ventures', 'Saurabh Gupta', 'Sequoia Capital', 'The General Partnership', 'Twin Ventures', 'Vinod Devan', 'Vlad Loktev']",0,1.4154275e-05
urn:harmonic:company:735164,PRIVATE,21,1527.0,1987,20.499,SERIES_B,Data,vin.li,Vinli Inc,Dallas,United States,11.021917808219179,"['Samsung Next' 'First Round Capital' 'Cox Automotive Inc.'
 'The Westly Group' 'Continental Automotive Trading UK Ltd' 'E.ON'
 'Continental' 'ParkMobile, LLC' 'Hersh Family Investments'
 'George Baker Sr.']","['Continental', 'Continental Automotive Trading UK Ltd', 'Cox Automotive Inc.', 'E.ON', 'First Round Capital', 'George Baker Sr.', 'Hal Brierley', 'Hersh Family Investments', 'ParkMobile', 'Samsung Global Innovation Center', 'Samsung Next', 'The Westly Group']",0,1.4147379e-05
urn:harmonic:company:668715,PRIVATE,32,260.0,3020,18.5,,Vertical Software,zingtree.com,Zingtree,Palo Alto,United States,10.356164383561644,"['Conductive Ventures' 'Storm Ventures' 'Rally Ventures' 'Madrona'
 'Parade Ventures' ""Don's RV Center"" 'VITALIZE Venture Capital'
 'Hilarie Koplow-Mcadams']","['Conductive Ventures', ""Don's RV Center"", 'Hilarie Koplow-Mcadams', 'Madrona', 'Parade Ventures', 'Rally Ventures', 'Storm Ventures', 'VITALIZE Venture Capital', 'Vitalize Ventures']",0,1.41465425e-05
urn:harmonic:company:15451492,PRIVATE,65,11791.0,6529,20.154305,SERIES_A,Gaming,steelcityinteractive.co.uk,Steel City Interactive,Sheffield,United Kingdom,5.019178082191781,['Novator Partners' 'Lvp' 'Jose De La Cruz' 'Egis Klimas'],"['Egis Klimas', 'Jose De La Cruz', 'Lvp', 'Novator Partners']",0,1.4139436e-05
urn:harmonic:company:4272778,PRIVATE,12,22.0,922,1.345,SEED,Data,cmodel.io,CModel Data,San Francisco,United States,2.76986301369863,['Alabama Futures Fund' 'Techstars' 'AWS Startup Loft Accelerator'],"['Alabama Futures Fund', 'Techstars']",0,1.4138208e-05
urn:harmonic:company:6810086,PRIVATE,23,,3097,5.782995,SEED,Ecommerce,tryinhouse.com,InHouse,New York,United States,4.010958904109589,['Perkins Cove Partners'],['Perkins Cove Partners'],0,1.4137844e-05
urn:harmonic:company:18190097,PRIVATE,18,,2300,35.0,SEED,,ibcbatt.com,International Battery Company,Milpitas,United States,2.0136986301369864,['RTP Global' 'Shastra VC' 'Beenext' 'BEENEXT'],"['BEENEXT', 'Beenext', 'RTP Global', 'Shastra VC', 'Veda VC']",0,1.41372775e-05
urn:harmonic:company:2163081,PRIVATE,94,2987.0,4841,78.541261,SERIES_C,,accountsiq.com,AccountsIQ,Blackrock,Ireland,20.027397260273972,"['Axiom Equity' 'Finch Capital' 'Enterprise Equity Venture Capital'
 'AIB Seed Capital Fund']","['AIB Seed Capital Fund', 'Axiom Equity', 'Enterprise Equity Venture Capital', 'Finch Capital']",0,1.4135863e-05
urn:harmonic:company:1491228,ACTIVE,21,,1194,0.0,VENTURE_UNKNOWN,,endurancecos.com,Endurance Companies,San Francisco,United States,16.024657534246575,[],,0,1.4131887e-05
urn:harmonic:company:1448128,PRIVATE,44,201.0,3494,103.214521,SERIES_C,Healthcare Software,syllable.ai,Syllable,Mountain View,United States,8.01917808219178,"['Oak HC/FT' 'MemorialCare' 'Verily' 'S32' 'TCV' 'Northwell Holdings'
 'TT Capital Partners']","['MemorialCare', 'Northwell Holdings', 'Oak HC/FT', 'S32', 'Section 32', 'Section32', 'TCV', 'TT Capital Partners', 'Verily']",0,1.41305245e-05
urn:harmonic:company:21035340,,52,,1959,7.5,SERIES_A,,kyt.academy,Kyt,Claymont,United States,4.597260273972603,"['Alpha Wave Global' 'January Capital' 'K50 Ventures' 'Surge'
 'Titan Capital' 'Aprameya Radhakrishna' 'Anand Chandrasekaran'
 'Allen Penn' 'Jitendra Gupta' 'Kunal Bahl' 'Martin Li' 'Kunal Shah'
 'Rohit Bansal' 'Amrish Rau']","['Allen Penn', 'Alpha Wave Global', 'Amrish Rau', 'Anand Chandrasekaran', 'Aprameya Radhakrishna', 'January Capital', 'Jitendra Gupta', 'K50 Ventures', 'Kunal Bahl', 'Kunal Shah', 'Martin Li', 'Rohit Bansal', 'Surge', 'Titan Capital']",0,1.4115548e-05
urn:harmonic:company:1542182,PRIVATE,28,376601.0,4516,4.8755,SEED,Web3,polkastarter.com,Polkastarter,Lisbon,Portugal,5.016438356164383,"['Basics Capital' 'BasementDAO' 'Oracles Investment Group'
 'ArkStream Capital' 'Signum Capital' 'Hyperithm' 'DFG' 'Acheron Trading'
 'Polygon Labs' '18 Ventures' 'TKX Capital' 'Zorax Capital' 'AU21 Capital'
 'Mechanism Capital' '4SV' 'Pentoshi' 'SkyVision Capital'
 'Exnetwork Capital' 'P2 Ventures' 'BlockSync' 'Merit Circle' 'WWVentures'
 'Cipholio Ventures' 'Moonrock Capital' 'Cypher Capital Group'
 'LD Capital' 'Evangelion Capital' 'ROK Capital' 'NGC Ventures'
 'ZBS Capital' 'EMURGO' 'Venly' 'Cogitent Ventures' 'Astronaut Capital'
 'White palm ventures' 'SNACKCLUB' 'MixMarvel DAO Venture'
 'Double Peak Group' 'Hercules Ventures' 'MarketAcross' 'Compute Ventures'
 'ED3N Ventures' 'Sandeep Nainwal' 'ASH CRYPTO'
 'Alliestrasza – Broadcaster' 'Commonwealth Capital Group'
 'Blocksync Ventures' 'Sovrun (Formerly BreederDAO)' 'Roy Bhasin'
 'Sandeep Nailwal' 'Gabby Dizon' 'Jeffrey Zirlin' 'Alex Becker'
 'Dingaling ..' 'Ivan on Tech' 'Harley Fresh' 'Nick Rose Ntertsas'
 'Lachlan Power' 'Giulio Xiloyannis']","['18 Ventures', '4SV', 'ASH CRYPTO', 'AU21 Capital', 'Acheron Trading', 'Alex Becker', 'Alliestrasza – Broadcaster', 'ArkStream Capital', 'Astronaut Capital', 'BasementDAO', 'Basics Capital', 'BlockSync', 'Blocksync Ventures', 'Cipholio Ventures', 'Cogitent Ventures', 'Commonwealth Capital Group', 'Compute Ventures', 'Cypher Capital Group', 'DFG', 'Dingaling ..', 'Double Peak Group', 'ED3N Ventures', 'EMURGO', 'Evangelion Capital', 'Exnetwork Capital', 'Gabby Dizon', 'Giulio Xiloyannis', 'Harley Fresh', 'Hercules Ventures', 'Hyperithm', 'Ivan on Tech', 'Jeffrey Zirlin', 'LD Capital', 'Lachlan Power', 'MarketAcross', 'Mechanism Capital', 'Merit Circle', 'MixMarvel DAO Venture', 'Moonrock Capital', 'NGC Ventures', 'Nick Rose Ntertsas', 'Oracles Investment Group', 'P2 Ventures', 'Pentoshi', 'Polygon Labs', 'ROK Capital', 'Roy Bhasin', 'SNACKCLUB', 'Sandeep Nailwal', 'Sandeep Nainwal', 'Signum Capital', 'SkyVision Capital', 'Sovrun (Formerly BreederDAO)', 'TKX Capital', 'Venly', 'WWVentures', 'White palm ventures', 'ZBS Capital', 'Zorax Capital']",0,1.4113353e-05
urn:harmonic:company:637872,PRIVATE,119,1439.0,9617,4.655,SERIES_A,Vertical Software,clootrack.com,Clootrack,Claymont,United States,7.772602739726027,"['Malabar Angel Network' 'seafund' 'Unicorn India Ventures' 'IAN Fund 1'
 'IAN Group (formerly Indian Angel Network)'
 'Malabar Investment Advisors Pvt Ltd'
 'Athera Venture Partners (formerly Inventus India)'
 'Inventus Capital Partners' 'Pradeep Jaisingh' 'Gilda VC'
 'Babu Sivadasan']","['Athera Venture Partners (formerly Inventus India)', 'Babu Sivadasan', 'Gilda VC', 'IAN Fund 1', 'IAN Group (formerly Indian Angel Network)', 'Inventus Capital India', 'Inventus Capital Partners', 'Malabar Angel Network', 'Malabar Investment Advisors Pvt Ltd', 'Pradeep Jaisingh', 'Unicorn India Ventures', 'seafund']",0,1.4109128e-05
urn:harmonic:company:736099,PRIVATE,56,194.0,5211,70.45,SERIES_B,FinTech,paytient.com,Paytient,Columbia,United States,6.772602739726027,"['Silicon Valley Bank' 'Commerce Bank' 'Cultivation Capital'
 'Bertelsmann Investments' 'Felicis' 'Lightbank' 'Inspired Capital'
 'Crossbeam Venture Partners' 'SHRMLabs' 'Left Lane Capital' 'BoxGroup'
 'Mercato Partners' 'Lachy Groom']","['Bertelsmann Investments', 'BoxGroup', 'Commerce Bank', 'Crossbeam Venture Partners', 'Cultivation Capital', 'Felicis', 'Inspired Capital', 'Lachy Groom', 'Left Lane Capital', 'Lightbank', 'Mercato Partners', 'Mercato Partners Traverse Fund', 'SHRMLabs']",0,1.4107366e-05
urn:harmonic:company:1800823,PRIVATE,33,,1514,29.788073,SERIES_A,,groma.com,Groma,Boston,United States,5.013698630136986,"['Bantam Group' 'L1 Digital AG' 'Echelon' 'Osbon Capital Management'
 'Castle Island Ventures' 'Beacon Venture Partners'
 'Launchpad Venture Group']","['Bantam Group', 'Beacon Venture Partners', 'Castle Island Ventures', 'Echelon', 'L1 Digital AG', 'Launchpad Venture Group', 'Osbon Capital Management']",0,1.4107177e-05
urn:harmonic:company:3204194,PRIVATE,65,2428.0,2421,2.025,SEED,Ecommerce,synder.com,Synder,San Francisco,United States,5.934246575342466,['Born Capital' 'Y Combinator' 'TMT Investments Plc'],"['Born Capital', 'TMT Investments Plc', 'Y Combinator']",0,1.410684e-05
urn:harmonic:company:662222,PRIVATE,38,156.0,2309,26.011495,SERIES_A,Climate Tech,ecolectro.com,Ecolectro,Ithaca,United States,10.016438356164384,"['National Science Foundation (NSF)' 'DNX Ventures - US'
 'New Climate Ventures' 'New York State Department of Health' 'Techstars'
 'Techstars Energy Accelerator in Partnership with Equinor' 'Popular'
 'CenterState CEO' 'The Tech Garden at CenterState CEO' 'Toyota Ventures'
 'Energy Revolution Ventures' 'U.S. Department of Energy (DOE)'
 'New York Ventures' 'NYSERDA' 'NextCorps' 'For Good Ventures'
 'Starshot Capital' 'Launch NY' 'Helios Capital Management'
 'Naruhisa Nakagawa']","['DNX Ventures - US', 'Energy Revolution Ventures', 'For Good Ventures', 'Helios Capital Management', 'Launch NY', 'Naruhisa Nakagawa', 'New Climate Ventures', 'New York Ventures', 'NextCorps', 'Popular', 'Starshot Capital', 'Techstars', 'Techstars Energy Accelerator in Partnership with Equinor', 'Toyota Ventures']",0,1.4105994e-05
urn:harmonic:company:11467194,PRIVATE,24,,7202,12.398572,PRE_SEED,Infrastructure,dlthub.com,dltHub,Berlin,Germany,2.4684931506849317,"['s16vc: Portfolio News & Jobs' 'DigVentures' 'AAL VC' 'S16VC'
 'Kevin Moore' 'Ross Mason']","['AAL VC', 'DigVentures', 'Kevin Moore', 'Ross Mason', 'S16VC', 's16vc: Portfolio News & Jobs']",0,1.4100224e-05
urn:harmonic:company:1489493,PRIVATE,10,373.0,1346,10.642,SERIES_A,,betteragency.io,Better Agency,Gilbert,United States,6.019178082191781,"['Teamworthy Ventures' 'Crystal Venture Partners' 'PHX Ventures'
 'ManchesterStory']","['Crystal Venture Partners', 'ManchesterStory', 'ManchesterStory Group', 'PHX Ventures', 'Teamworthy Ventures']",0,1.4087012e-05
urn:harmonic:company:6678373,PRIVATE,15,41.0,2570,7.12,SEED,Therapeutics,kanotherapeutics.com,Kano Therapeutics,Cambridge,United States,4.008219178082192,"['Taihill Venture' 'The Engine' 'Metaplanet' 'Whitehead Institute'
 'Engine Ventures' 'Vsquared Ventures' 'Amino Collective']","['Amino Collective', 'Engine Ventures', 'Metaplanet', 'Taihill Venture', 'The Engine', 'Vsquared Ventures']",0,1.4086367e-05
urn:harmonic:company:3579004,PRIVATE,107,34.0,34877,41.479258,SERIES_A,Ecommerce,joinfleek.com,Fleek,London,United Kingdom,3.1726027397260275,"['Andreessen Horowitz' 'HV Capital' 'Y Combinator' 'Pioneer Fund'
 'Harley Finkelstein' 'Maria Raga' 'Sean Plaice']","['Andreessen Horowitz', 'HV Capital', 'Harley Finkelstein', 'Maria Raga', 'Pioneer Fund', 'Sean Plaice', 'Y Combinator']",0,1.4079666e-05
urn:harmonic:company:11580090,PRIVATE,10,,1235,1.251536,PRE_SEED,,harvy.tech,Harvy,Villeneuve-sur-Lot,France,2.0164383561643837,['Tivoli Capital' 'Antler' 'FBFC'],"['Antler', 'FBFC', 'Tivoli Capital']",0,1.40687125e-05
urn:harmonic:company:11489496,PRIVATE,17,198.0,6027,9.9,PRE_SEED,,argospace.com,Argo Space,El Segundo,United States,4.016438356164383,"['Boost VC' 'Earthrise Ventures' 'Type One Ventures' 'Crosslink Capital'
 'AIR Capital' 'Mana Ventures' 'Stellar Ventures']","['AIR Capital', 'Boost VC', 'Crosslink Capital', 'Earthrise Ventures', 'Mana Ventures', 'Stellar Ventures', 'Type One Ventures']",0,1.4064554e-05
urn:harmonic:company:10622878,PRIVATE,8,,1419,5.45,SEED,Healthcare Software,gocascade.ai,Cascade AI,Fremont,United States,3.010958904109589,"['Myriad Venture Partners' 'Success Venture Partners' 'AlleyCorp'
 'Gradient' 'Creative Destruction Lab' 'SBXi']","['AlleyCorp', 'Creative Destruction Lab', 'Gradient', 'Myriad Venture Partners', 'SBXi', 'Success Venture Partners']",0,1.4062233e-05
